Index,JP_Name,JP_Page1,JP_Page2,JP_Page3,EN2_Name,EN2_Page1,EN2_Page2,EN2_Page3,KO_Name,KO_Page1,KO_Page2,KO_Page3,TC_Name,TC_Page1,TC_Page2,TC_Page3,NameFlag,VoiceNo_low,VoiceNo_high,Timing,VoiceAutoPage,TextSpeed,Button,AutoPage,ExtVoice,Translator_Notes,Status
720,直美,ひ……　クッ……　ﾋ……, , ,Naomi,*gasp* *choke*,,,나오미,히...... 큭...... 히......,,,直美,咿……　咳……　咿……,,,1,33,11,1,0,0,0,0,0,,Translated
721,直美,……　……　…… ！, , ,Naomi,*gurgle*,,,나오미,...... ...... ...... !,,,直美,……　……　…… ！,,,1,34,11,1,1,0,0,0,0,,Translated
722,,……真っ暗になる視界と、遠のく意識の中で……, , ,,With vision darkening and consciousness fading...,,,,...... 새까매진 시야와 멀어지는 의식 속에서......,,,,……在視野逐漸變暗、意識遠去的過程中……,,,0,0,0,1,0,0,0,0,0,,Translated
723,,最後に目の前に浮かんで来たものは、, , ,,...the last thing Naomi ever sees...,,,,마지막으로 눈앞에 떠오른 것은,,,,最後浮現在眼前的，,,,0,0,0,1,0,0,0,0,0,,Translated
724,,……見覚えのない女性の、,不気味にゆがんだ、笑顔だった。, ,,...is the wildly grinning visage of a woman she's,never seen before...,,,...... 누군지 모를 여성의,기분 나쁘게 일그러진 미소였다.,,,……是一個從未見過的女人，,那詭異扭曲的笑容。,,0,0,0,1,0,0,0,0,0,,Translated
725,,人体解剖図が壁に貼ってあります……, , ,,There's an anatomical diagram of the human body,tacked to the wall.,,,벽에 인체 해부도가 붙어 있습니다......,,,,牆上貼著人體解剖圖……,,,0,0,0,1,0,0,0,0,0,,Translated
726,,……よく見ると、臓器の絵ひとつひとつから,赤黒い血が垂れはじめています。, ,,"Looking closely, each individual organ seems to be","bleeding, with actual dark red blood dripping from",the paper...,,...... 잘 보니 장기가 그려진 그림 하나 하나로부터,검붉은 피가 흘러나옵니다.,,,……仔細一看，每一個臟器的圖畫,都開始滴下暗紅色的血。,,0,0,0,1,0,0,0,0,0,,Translated
727,,……よく見ると、臓器の絵ひとつひとつに,本物の血をなすりつけて色を塗った跡があります。, ,,"Looking closely, it seems as if someone painted over",each of the organs with actual blood...,,,...... 잘 보니 장기가 그려진 그림 하나 하나에,진짜 피를 문지른 흔적이 있습니다.,,,……仔細一看，每一個臟器的圖畫上,都有塗抹真血的痕跡。,,0,0,0,1,0,0,0,0,0,,Translated
728,直美,……プッ。, , ,Naomi,...Oof...,,,나오미,...... 풋,,,直美,……噗。,,,1,8,11,1,0,0,0,0,0,,Translated
729,直美,…………, , ,Naomi,...,,,나오미,............,,,直美,…………,,,1,9,11,1,0,0,0,0,0,,Translated
730,直美,会いたいよ……, , ,Naomi,I just...want to see him...,,,나오미,보고 싶어......,,,直美,好想見他……,,,1,10,11,1,0,0,0,0,0,,Translated
731,直美,何で……こんなことに……, , ,Naomi,Why...did this have to happen...?,,,나오미,어쩌다...... 이렇게......,,,直美,為什麼……會變成這樣……,,,1,11,11,1,0,0,0,0,0,,Translated
732,,せっけんで　てを　あらおう, , ,,Wash your hands with soap,,,,비누로 손을 씻자,,,,用肥皂洗手吧,,,0,0,0,1,0,0,0,0,0,,Translated
733,, , , ,,,,,, , , ,,,,,0,0,0,1,0,0,0,0,0,,Translated
734,,【したの　ぬきかた】,　まずは　手足を　机に　固定　しましょう, ,,[How To Remove A Tongue],"First, you must ensure the patient's arms and legs","are tied down tightly, preventing escape.",,【혀를 뽑아내는 방법】,우선 손발을 책상에 고정시킵니다,,,【舌頭的取出方法】,　首先將手腳固定在桌子上,,0,0,0,1,0,0,0,0,0,,Translated
735,,　くちの　なかに　固定金具を入れ,　くちを　閉じられないようにしよう, ,,"Next, insert a fixed metal object into the patient's",mouth to impede jaw movement and keep the mouth,locked in an open position.,,입 안에 고정구를 넣어,입을 닫지 못하도록 합니다,,,　將固定器具放入口中,　使其無法閉上嘴巴,,0,0,0,1,0,0,0,0,0,,Translated
736,,　患者が　したを　ひっこませても ,　かまわずに, ,,The patient may attempt to pull back or curl its,tongue to impede your progress. No need to worry:,The effect of this will prove negligible.,,환자가 혀를 집어넣으려고 해도,상관하지 말고,,,　即使患者試圖將舌頭縮回,　也不要理會,,0,0,0,1,0,0,0,0,0,,Translated
737,,　はさみを　ひらいて　したの　根元に　押し入れます, , ,,"Open your scissors all the way, then close them","hard around the base of the tongue, as far back",as you can manage.,,가위를 벌려 혀의 뿌리 부분에 집어넣습니다,,,,　張開剪刀，插入舌頭的根部,,,0,0,0,1,0,0,0,0,0,,Translated
738,,　患者が　あばれるのを,　みはからって　いっきに, ,,"The patient will thrash and scream, so it is",recommended you apply as much pressure as possible,and attempt to complete your task in one fell swoop.,,환자가 날뛰는 것을,잘 보고 있다가 단숨에,,,　觀察患者掙扎的時機,　一口氣,,0,0,0,1,0,0,0,0,0,,Translated
739,直美,あれ……意外と埃っぽくないね、ベッド。, , ,Naomi,"Huh... Somehow, I expected the beds to be a lot",dustier.,,나오미,"어라...... 의외로 깨끗하네, 침대.",,,直美,咦……出乎意料地沒有灰塵呢，床。,,,1,236,10,1,0,0,0,0,0,,Translated
740,世以子,ホントだ、良かったね直美。,とりあえず休みなよ。, ,Seiko,"They are surprisingly clean. That's good, though!","Now you can finally rest your weary bones, Naomi.",,세이코,"정말이네, 잘 됐다 나오미.",일단 여기에서 쉬어.,,世以子,真的耶，太好了直美。,總之先休息一下吧。,,1,188,19,1,0,0,0,0,0,,Translated
741,直美,うん。じゃ、ちょっと横になるね。, , ,Naomi,"Yeah, I think I'm going to lie down for a bit.",,,나오미,응. 그럼 좀 누워 있을게.,,,直美,嗯。那我躺一下。,,,1,237,10,1,0,0,0,0,0,,Translated
742,世以子,なんでそんな隅っこに？, , ,Seiko,All tucked away in the corner like that?,,,세이코,왜 그렇게 구석에 가 있어?,,,世以子,為什麼要窩在角落啊？,,,1,189,19,1,0,0,0,0,0,,Translated
743,直美,隅っこのほうが落ち着くんだ、あたし。, , ,Naomi,I've always preferred nooks and corners. They just,"make me feel...safe, I guess.",,나오미,난 구석이 진정되거든.,,,直美,角落比較讓我安心。,,,1,238,10,1,0,0,0,0,0,,Translated
744,世以子,あはは、わかる。私もそうだよ。, , ,Seiko,Ahaha... I know just what you mean! I'm the exact,same way!,,세이코,"아하하, 알지. 나도 그래.",,,世以子,啊哈哈，我懂。我也是。,,,1,190,19,1,0,0,0,0,0,,Translated
745,世以子,なんか、足クビ、固定出来る物ないかな……,ちょっと休んでて、直美。, ,Seiko,I wonder if there's anything in here we could use,"to soothe that ankle of yours. Sit tight, Naomi.",I'm gonna take a look.,세이코,뭔가 발목을 고정할 게 없을까......,"좀 쉬고 있어, 나오미.",,世以子,有沒有什麼可以固定腳踝的東西呢……,你先休息一下，直美。,,1,191,19,1,0,0,0,0,0,,Translated
746,直美,うん、……すまないねぇ。, , ,Naomi,Okay... Thanks a bunch.,,,나오미,응...... 미안하네.,,,直美,嗯……抱歉啦。,,,1,239,10,1,0,0,0,0,0,,Translated
747,世以子,……感謝にはおよばねぇよ、直美さん。, , ,Seiko,Don't thank me yet. I haven't done anything!,,,세이코,"인사를 받을 정도는 아냐, 나오미 양.",,,世以子,……不用道謝啦，直美小姐。,,,1,192,19,1,0,0,0,0,0,,Translated
748,直美,ふぅ……, , ,Naomi,*sigh*,,,나오미,후우......,,,直美,呼……,,,1,240,10,1,0,0,0,0,0,,Translated
749,世以子,ウン、よしよし。 , , ,Seiko,"Ah, this will do nicely.",,,세이코,"응, 좋아.",,,世以子,嗯，好。,,,1,193,19,1,0,0,0,0,0,,Translated
750,世以子,板切れと包帯ＧＥＴしたよ。,……はい、ジッとしててね。, ,Seiko,I got me a makeshift splint and some bandages.,"That sprain's a goner! Now, hold still...",,세이코,널빤지랑 붕대 얻어 왔어.,"자, 가만 있어봐.",,世以子,拿到了木板和繃帶哦。,……好，別動哦。,,1,194,19,1,0,0,0,0,0,,Translated
751,直美,ありがとー、助かる……, , ,Naomi,"Oh, man, you're a life-saver...",,,나오미,"고마워, 살 것 같다......",,,直美,謝謝，幫了大忙……,,,1,241,10,1,0,0,0,0,0,,Translated
752,世以子,おっし、カンペキ！　ど～ぉ？, , ,Seiko,"All right, you're wrapped up tight! How's it feel?",,,세이코,"좋아, 완벽해! 어때~?",,,世以子,好，完美！怎麼樣～？,,,1,195,19,1,0,0,0,0,0,,Translated
753,直美,あ、すごい楽……世以子、ありがとう。, , ,Naomi,"Mmm, feels great! Seiko... Thank you.",,,나오미,"아, 정말 편해...... 세이코, 고마워.",,,直美,啊，好舒服……世以子，謝謝你。,,,1,242,10,1,0,0,0,0,0,,Translated
754,世以子,うふふ、どういたしまして。,私も前、足クビやった時あるんだ。, ,Seiko,Heehee! You're very welcome.,"I've sprained my ankle pretty badly before too,",so I know just how you feel.,세이코,"우후후, 이 정도 가지고 뭘.",나도 전에 발을 삔 적이 있거든.,,世以子,唔呼呼，不客氣。,我以前也扭傷過腳踝。,,1,196,19,1,0,0,0,0,0,,Translated
755,世以子,あと冷やす物でもあればいいんだけどねー……, , ,Seiko,"I wish I had some ice or something to put on it,",though...,,세이코,뭔가 차가운 게 있으면 좋을 텐데......,,,世以子,要是有什麼可以冷敷的東西就好了……,,,1,197,19,1,0,0,0,0,0,,Translated
756,直美,助かったよ……って寝てるし。,……いいけど。, ,Naomi,"No worries, you've done more than enough already.","...Er, you're asleep now?! That's...fair enough,",I guess...,나오미,고마워...... 아 자네.,...... 상관없지만.,,直美,幫了大忙……啊，睡著了。,……算了也好。,,1,243,10,1,0,0,0,0,0,,Translated
757,世以子,お許しもＧＥＴ！　うぷぷぷ。では遠慮なく……, , ,Seiko,Glad you agree! Hee hee hee...,...It's slumberland for me!,,세이코,허가도 얻었고! 우후후후. 그럼 사양 않고......,,,世以子,得到許可了！嗚噗噗噗。那我就不客氣了……,,,1,198,19,1,0,0,0,0,0,,Translated
758,直美,……相変わらずヘンナコだね。, , ,Naomi,"You really are an oddball, you know that?",,,나오미,...... 여전히 별나다니까.,,,直美,……你還真是個怪人。,,,1,244,10,1,0,0,0,0,0,,Translated
759,世以子,ねぇねぇ……直美ぃ？, , ,Seiko,"So, hey, Naomi?",,,세이코,저기 저기...... 나오미~?,,,世以子,喂喂……直美？,,,1,199,19,1,0,0,0,0,0,,Translated
760,直美,ん？, , ,Naomi,Hmm?,,,나오미,응?,,,直美,嗯？,,,1,245,10,1,0,0,0,0,0,,Translated
761,世以子,持田くんに会ったら、何したい？, , ,Seiko,If we find Mochida...have you thought about what,you want to do with him?,,세이코,모치다 군을 보게 되면 뭘 하고 싶어?,,,世以子,如果見到持田同學，你想做什麼？,,,1,200,19,1,0,0,0,0,0,,Translated
762,直美,……は？, , ,Naomi,...Ehh?,,,나오미,뭐?,,,直美,……蛤？,,,1,246,10,1,0,0,0,0,0,,Translated
763,世以子,だってさ、ほら……,きょくげん状態？　に置かれた二人って、,恋に落ちやすいって言うじゃん。,Seiko,"Well, you know what they say! When two people are","faced with...difficult situations, shall we say?...","it often leads to love, sweet love!",세이코,그게 말이지......,극한 상황? 에 놓이면,사랑에 빠지기 쉽다고 하잖아.,世以子,因為你想啊……,在極限狀態下的兩人，,不是很容易墜入愛河嗎？,1,201,19,1,0,0,0,0,0,,Translated
764,世以子,もう覚悟決めて、告っちゃいなよ！, , ,Seiko,You should well up all your courage and confess,your feelings to him!,,세이코,그러니까 마음먹고 고백해 버려!,,,世以子,下定決心跟他告白吧！,,,1,202,19,1,0,0,0,0,0,,Translated
765,世以子,きっと直美の事も、可愛さ３割増しで見えるって、,持田君。, ,Seiko,"You get all girly with him in this creepy place,",and your cuteness factor'll grow three sizes in,"his eyes, I bet!",세이코,분명 나오미가 30%는 더 귀엽게 보일 거야.,모치다 군의 눈엔,,世以子,在這種地方展現女孩子的一面，,持田同學一定會覺得直美可愛度增加三成！,,1,203,19,1,0,0,0,0,0,,Translated
766,直美,……ぷっ, , ,Naomi,*snork*,,,나오미,...... 풋,,,直美,……噗,,,1,247,10,1,1,0,0,3,0,,Translated
767,直美,アンタといると、なんか普通に、いつもの学校で,喋ってるみたいだよ。, ,Naomi,"I swear, with you around, I almost feel like we're","just...shootin' the breeze back at school, like",nothing ever happened.,나오미,너랑 있으면 그냥 언제나 다니던 학교에서,잡담을 하고 있는 것 같아.,,直美,跟你說話，感覺就像在學校裡,平常聊天一樣。,,1,248,10,1,0,0,0,0,0,,Translated
768,世以子,あはは～。, , ,Seiko,Ahahaha...,,,세이코,아하하~,,,世以子,啊哈哈～。,,,1,204,19,1,0,0,0,0,0,,Translated
769,直美,……ありがと。考えとく。, , ,Naomi,Thanks for your...advice. I'll think about it.,,,나오미,...... 고마워. 생각해 둘게.,,,直美,……謝謝。我會考慮的。,,,1,249,10,1,0,0,0,0,0,,Translated
770,世以子,（ニコッ）, , ,Seiko,Eheh.,,,세이코,(싱긋),,,世以子,（微笑）,,,1,205,19,1,0,0,0,0,0,,Translated
771,世以子,早く会えるといいね。, , ,Seiko,I hope we find him soon.,,,세이코,얼른 만났으면 좋겠다.,,,世以子,希望能早點見到他呢。,,,1,206,19,1,0,0,0,0,0,,Translated
772,直美,……うん。, , ,Naomi,Uh-huh.,,,나오미,... 응.,,,直美,……嗯。,,,1,250,10,1,0,0,0,0,0,,Translated
773,世以子,でも一方で、カレまでこんな酷い目に,遭ってなければ良かったのにって、, ,Seiko,"You kinda...don't, though, do you? You're thinking",about how you wish he didn't have to be put through,all of this.,세이코,하지만 한편으론 걔까지 이런 상황에,놓이게 된 게 잘 된 건지,,世以子,但另一方面，又希望他不要,遭遇這麼慘的事，,,1,207,19,1,0,0,0,0,0,,Translated
774,世以子,ここにいなければ良かったのにって,心配してるんだよね……直美。, ,Seiko,"You want to see him, but you wish you could rest","easy knowing that he's safe and sound back home,",rather than wandering around here. Am I right?,세이코,차라리 여기에 없었으면 어땠을까 하고,생각하고 있지...... 나오미.,,世以子,希望他不要在這裡……,你是在擔心這個吧……直美。,,1,208,19,1,0,0,0,0,0,,Translated
775,世以子,これって母性みたいなもの？　……深いわ～, , ,Seiko,Must be those maternal instincts of yours kicking,"in, huh? You're a deep one, to be sure...",,세이코,이런 걸 모성이라고 하던가? 사랑이네~,,,世以子,這算是母性嗎？……好深奧啊～,,,1,209,19,1,0,0,0,0,0,,Translated
776,直美,（軽い口調でよく見てるよね……この子。,　かなわないや）, ,Naomi,"(She may sound like an idiot, but she's right on",all counts. Guess there's no fooling Seiko...),,나오미,(말은 많으면서 제대로 본다니까...... 얘는.,못 당해내겠어),,直美,（嘴上輕浮，卻看得很透徹呢……這孩子。,　真拿她沒辦法）,,1,251,10,1,0,0,0,0,0,,Translated
777,直美,（さっきから結構辛くあたってるなあたし……,　あとで、謝らなきゃ）, ,Naomi,(I've been pretty curt with her since we got here.,I'll have to make sure I apologize later.),,나오미,(좀 전부터 계속 심하게 대한 것 같아......,나중에 사과해야겠다),,直美,（剛才我一直對她態度很差……,　之後得道歉才行）,,1,252,10,1,0,0,0,0,0,,Translated
778,世以子,……ゴクリ。, , ,Seiko,Mmmmm... *gasp* *gulp*,,,세이코,...... 꿀꺽,,,世以子,……咕嚕。,,,1,210,19,1,0,0,0,0,0,,Translated
779,直美,ゴクリて何？, , ,Naomi,"And what was that, exactly?",,,나오미,꿀꺽은 뭐야?,,,直美,咕嚕是什麼？,,,1,253,10,1,0,0,0,0,0,,Translated
780,世以子,すまねぇ、直美さんの尻ィ見てると,生唾が……, ,Seiko,"Heh, sorry. It's just that when I see dat ass o'","yours, I start to drooooool...",,세이코,"미안, 나오미의 엉덩이를 보고 있자니",군침이......,,世以子,抱歉，看到直美同學的屁股，,口水都流出來了……,,1,211,19,1,0,0,0,0,0,,Translated
781,直美,うん、意味わかんない。, , ,Naomi,...You are so weird.,,,나오미,"응, 뭐라는 건지 모르겠어.",,,直美,嗯，完全不懂你在說什麼。,,,1,254,10,1,0,0,0,0,0,,Translated
782,,　……おにぃ……ちゃぁーん……,　　……うぁーん,　　　　……うぁ ー ん,,Big brooootheeer...!,*sob* *sob*,,,  ...... 오...... 빠~,    ...... 우아앙~,        ...... 우아앙~,,　……哥……哥～,　　……嗚哇～,　　　　……嗚哇～,0,236,27,1,1,0,1,0,0,,Translated
783,直美,――また、由香ちゃんの声……！, , ,Naomi,...That was Yuka again!,,,나오미,또 유카의 목소리......!,,,直美,――又是由香的聲音……！,,,1,255,10,1,0,0,0,0,0,,Translated
784,世以子,聞こえたね……ちょっと見てくるよ。, , ,Seiko,I heard it too. I'll go take a look.,,,세이코,들렸지...... 잠깐 보고 올게.,,,世以子,聽到了呢……我去看一下。,,,1,212,19,1,0,0,0,0,0,,Translated
785,世以子,直美は、も少し休んでて？　すぐ戻るから。, , ,Seiko,"You stay here and rest, okay? I'll be back in a",jiffy!,,세이코,나오미는 좀 더 쉬고 있어. 금방 올 테니까.,,,世以子,直美你再多休息一下？我馬上回來。,,,1,213,19,1,0,0,0,0,0,,Translated
786,直美,心配だから、あたしも行くよ。, , ,Naomi,I don't think that's such a good idea. I should,go too.,,나오미,걱정되니까 나도 갈게.,,,直美,我擔心你，我也去。,,,1,0,11,1,0,0,0,0,0,,Translated
787,世以子,ん、ダイジョブだよ！　ちょっと待ってて？, , ,Seiko,"I insist! Don't worry, I'll be fine. Just keep dat","ass parked on dat bed, you got it?",,세이코,"음, 괜찮아! 여기 있어.",,,世以子,嗯，沒事的！等我一下？,,,1,214,19,1,0,0,0,0,0,,Translated
788,直美,え、でも……, , ,Naomi,"Well, but...",,,나오미,"에, 그치만......",,,直美,欸，可是……,,,1,1,11,1,0,0,0,0,0,,Translated
789,世以子,せっかくだし、もう少し休んでなよ。, , ,Seiko,"Look, your ankle's all dressed and feeling better,",right? Don't make it all for nothing!,,세이코,모처럼이니까 좀 더 쉬고 있어.,,,世以子,難得有機會，再多休息一下吧。,,,1,215,19,1,0,0,0,0,0,,Translated
790,直美,……うん、わかったわ……, , ,Naomi,...All right. I guess I'll stay here.,,,나오미,"...... 응, 알았어......",,,直美,……嗯，我知道了……,,,1,2,11,1,0,0,0,0,0,,Translated
791,直美,（……あ……ホントに楽になった……,　流石だなぁ、世以子）, ,Naomi,"(Mmmm, my ankle really does feel a lot better. Seiko",has a definite knack for caretaking.),,나오미,(아...... 정말 편해졌어......,역시나 세이코야),,直美,（……啊……真的舒服多了……,　不愧是世以子）,,1,3,11,1,0,0,0,0,0,,Translated
792,直美,ふう……, , ,Naomi,*sigh*,,,나오미,후우......,,,直美,呼……,,,1,4,11,1,0,0,0,0,0,,Translated
793,直美,（先生……みんな……哲志……,　どうしてるかな）, ,Naomi,(Ms. Yui...and the others...,...Satoshi...,...I wonder what they're all doing right now...),나오미,(선생님...... 다들...... 사토시......,뭘 하고 있을까),,直美,（老師……大家……哲志……,　不知道怎麼樣了）,,1,5,11,1,0,0,0,0,0,,Translated
794,直美,……人の気配がする……, , ,Naomi,...There's someone in there...,,,나오미,...... 사람의 기척이 느껴져......,,,直美,……有人的氣息……,,,1,110,11,1,0,0,0,0,0,,Translated
795,直美,……世以子が！ ……死んじゃう！, , ,Naomi,...Seiko! No...!,,,나오미,...... 세이코가......! 죽겠어!,,,直美,……世以子！ ……會死！,,,1,130,11,1,0,0,0,0,0,,Translated
796,直美,いやーーーーーっ！, , ,Naomi,Noooooooooo!,,,나오미,꺄아~~~~~!,,,直美,不要啊啊啊啊啊！,,,1,137,11,1,0,0,0,0,0,,Translated
797,直美,いや……　　　　　　　　, , ,Naomi,No...,,,나오미,싫어......,,,直美,不要……,,,1,138,11,1,1,0,0,0,0,,Translated
798,直美,いやぁぁーーーっ！　　　　　　　, , ,Naomi,NOOOOOOOOOOOOOO!!,,,나오미,꺄아아~~~!,,,直美,不要啊啊啊──！,,,1,139,11,1,0,0,0,0,0,,Translated
799,直美,……ううっ……, , ,Naomi,*sob*,,,나오미,...... 으윽......,,,直美,……嗚嗚……,,,1,140,11,1,0,0,0,0,0,,Translated
800,直美,……なんでよ！　なんで、首なんて吊るの……！, , ,Naomi,Why?! Why would you hang yourself?!,,,나오미,...... 뭐야! 왜 목을 맨 거야......!,,,直美,……為什麼！為什麼要上吊……！,,,1,141,11,1,0,0,0,0,0,,Translated
801,直美,……さっきまで 笑ってたじゃない……, , ,Naomi,You were smiling and laughing all this time...,,,나오미,...... 좀 전까진 웃고 있었으면서......,,,直美,……剛才明明還在笑的……,,,1,142,11,1,0,0,0,0,0,,Translated
802,直美,……一緒に……生きて、ここを出ようって,言ったじゃない……！, ,Naomi,Didn't you say we'd find a way out of here,together...?,,나오미,"...... 같이...... 살아서, 여길 나가자고",말했으면서......!,,直美,……不是說好……要一起活著離開這裡的嗎……！,,,1,143,11,1,0,0,0,0,0,,Translated
803,直美,……やめてよ……, , ,Naomi,Stop this...,,,나오미,...... 그만둬......,,,直美,……不要這樣……,,,1,144,11,1,0,0,0,0,0,,Translated
804,直美,一人に……しないでよぉ！, , ,Naomi,Don't leave me all by myself...!,,,나오미,날 혼자...... 두지 마!,,,直美,不要丟下我一個人……！,,,1,145,11,1,0,0,0,0,0,,Translated
805,直美,ヒクッ……グスッ　……っ返事してよぉ……！, , ,Naomi,*sob* *whimper*,Say something!!,,나오미,흑...... 훌쩍...... 대답 좀 해 봐......!,,,直美,嗚……吸……回我一句話啊……！,,,1,146,11,1,0,0,0,0,0,,Translated
806,直美,……ううぅ……　世以子……, , ,Naomi,Ooooooooaaaaah...,Seiko...,,나오미,...... 으으으...... 세이코......,,,直美,……嗚嗚……世以子……,,,1,160,11,1,0,0,0,0,0,,Translated
807,直美,……さっきの事……謝らせてよ……！, , ,Naomi,I want to apologize to you...for what I said...,,,나오미,...... 조금 전 일...... 사과하게 해줘......!,,,直美,……剛才的事……讓我道歉……！,,,1,161,11,1,0,0,0,0,0,,Translated
808,,ほんの数時間前、教室で楽しく笑ってたトモダチが、, , ,,"Up until just a few hours before, I was laughing and",playing in school with my best friend.,,,"몇 시간 전, 교실에서 즐겁게 웃던 친구가",,,,幾個小時前，還在教室裡開心笑著的朋友，,,,0,0,0,1,0,0,0,0,0,,Translated
809,,目の前で首を吊って絶命……こんな現実、,受け入れられるわけない。, ,,"Now, here she was, right in front of my eyes...","lifeless, hanging from a noose...",How could I possibly accept that as reality?!,,눈앞에서 목을 매고 죽다니...... 이런 현실을,어떻게 받아들이란 말야.,,,在眼前上吊身亡……這樣的現實，,怎麼可能接受。,,0,0,0,1,0,0,0,0,0,,Translated
810,直美,信じない……あたし……信じない。, , ,Naomi,...I can't believe this is real...,I refuse...to accept it...,,나오미,안 믿어...... 난...... 못 믿어.,,,直美,不相信……我……不相信。,,,1,162,11,1,0,0,0,0,0,,Translated
811,直美,信じない……！, , ,Naomi,It just...can't be...,,,나오미,못 믿는다고......!,,,直美,不相信……！,,,1,163,11,1,0,0,0,0,0,,Translated
812,, ,【Chapter2へ続く】,,, ,[Continued in Chapter 2],,,【Chapter2에서 계속】,,,,,【待續第二章】,,0,0,0,0,0,0,0,0,0,,Translated
813,,ｸｽｸｽ……,　ｷｬｧｯﾊﾊﾊ……, ,,Heeheehee...,      Heehee...,,,쿡쿡......,  꺄하하하......,,,嘻嘻……,　喀哈哈哈……,,0,32,22,1,1,0,1,0,0,,Translated
814,直美,……っ！？, , ,Naomi,?!,,,나오미,...... 윽!?,,,直美,……！？,,,1,147,11,1,0,0,0,0,0,,Translated
815,直美,う……ぁ, , ,Naomi,Ulllgh...,,,나오미,우...... 아,,,直美,嗚……啊,,,1,148,11,1,0,0,0,0,0,,Translated
816,,ｷｬﾊﾊﾊ……,　ｸｽｽｯ……, ,,Heeheehee...,    Hahaha...,        Eheh...,,꺄하하하......,  쿡쿡......,,,喀哈哈哈……,　嘻嘻……,,0,34,22,1,1,0,1,0,0,,Translated
817,直美,（子供の……霊……？　,　か、身体が動かない……！）, ,Naomi,(Child spirits?,...! I can't move!),,나오미,(어린아이...... 유령......?,"모, 몸이 안 움직여......!)",,直美,（孩子的……幽靈……？,　身、身體動不了……！）,,1,149,11,1,0,0,0,0,0,,Translated
818,直美,……ひ……ぃ……ッ,（声も……出せない……）, ,Naomi,Ahh...auuh...,(And...I can't even speak!),,나오미,...... 히...... 익......,(목소리도...... 안 나와......),,直美,……咿……呀……,（聲音也……發不出來……）,,1,150,11,1,0,0,0,0,0,,Translated
819,,怖い……怖い　,……怖い　怖い　怖い　怖い！, ,,(I'm scared...,"I'm scared! ...I'm really, really, really, really",scared!),,무서워...... 무서워,...... 무서워 무서워 무서워 무서워!,,,好可怕……好可怕,　……好可怕　好可怕　好可怕　好可怕！,,0,151,11,1,0,0,0,0,0,,Translated
820,＊,…………, , ,*,...,,,＊,............,,,＊,…………,,,1,33,22,1,0,0,0,0,0,,Translated
821,直美,あ……がッ, , ,Naomi,*chortle*,*choke*,,나오미,아...... 칵,,,直美,啊……咕,,,1,152,11,1,0,0,0,0,0,,Translated
822,,いつの間にか 直美の手に持たされた,大きな裁ち切り鋏（たちきりばさみ）が, ,,"Somehow or another, Naomi found herself with a large",pair of sewing scissors in her hand.,,,어느 샌가 나오미의 손에 들린,커다란 절단 가위가,,,不知何時被放到直美手中的,大把裁縫剪刀,,0,0,0,1,0,0,0,0,0,,Translated
823,,吸い込まれるように開かれて、,直美の口の中に押し込まれます……, ,,"Her mouth was agape, and she was lowering the opened",scissors into it as if intending to swallow them,whole.,,빨려 들어가듯,나오미의 입속으로 들어갑니다......,,,像是被吸進去一般地張開，,被塞入直美的口中……,,0,0,0,1,0,0,0,0,0,,Translated
824,直美,う……　ご……　かはッ、　,あが……, ,Naomi,*gasp* *gurgle*,,,나오미,으...... 윽...... 카학......,아악......,,直美,嗚……　咕……　咳……　,啊……,,1,153,11,1,0,0,0,0,0,,Translated
825,,ｸｽｸｽｸｽ……,　ｷｬﾊﾊﾊ……, ,,Ahahaha...,    Ahahaha...,        Hahaha...,,쿡쿡쿡......,  꺄하하하......,,,嘻嘻嘻……,　喀哈哈哈……,,0,35,22,1,1,0,1,0,0,,Translated
826,直美,（開かれたハサミの刃が奥歯にあたって、,　カキカキと音を立てている……）, ,Naomi,(I can feel the scissor blades clanging against my,"molars...and I can hear it, too...)",,나오미,(벌어진 가윗날이 어금니에 닿아,딱딱 소리를 내고 있어......),,直美,（張開的剪刀刀刃碰到臼齒，,　發出喀喀的聲響……）,,1,154,11,1,0,0,0,0,0,,Translated
827,直美,（……ん……）, , ,Naomi,Nlg...,,,나오미,(응......),,,直美,（……嗯……）,,,1,155,11,1,0,0,0,0,0,,Translated
828,直美,（……あれ？　何してるの……？　あたし……）, , ,Naomi,(...Wh...What...am I doing...?),,,나오미,(어라? 뭘 하는 거지......? 난......),,,直美,（……咦？在做什麼……？我……）,,,1,156,11,1,0,0,0,0,0,,Translated
829,直美,（……ハサミなんか口に入れ……　,　！？　勝手に　手が　動く……）, ,Naomi,(Why would I...try to swallow a pair of scissors...?,...?! My hand's moving on its own...!),,나오미,(가위 같은 걸 입 안에 넣고......,!? 손이 멋대로 움직여......),,直美,（……把剪刀放進嘴裡……,　！？手自己動起來了……）,,1,157,11,1,0,0,0,0,0,,Translated
830,直美,（嘘！　やめ……　ヒッ！）, , ,Naomi,(No! Stop! Ahh!),,,나오미,(거짓말! 그만...... 힉!),,,直美,（騙人！住手……　咿！）,,,1,158,11,1,1,0,0,0,0,,Translated
831,直美,……ッがァ！, , ,Naomi,AAAUUUGGH!!,,,나오미,...... 아악!,,,直美,……啊啊！,,,1,159,11,1,0,0,0,0,0,,Translated
